2025-07-28 08:32:29,748 - orchestrator - INFO - register_robot_service:124 - Registered robot service: meca
2025-07-28 08:32:29,750 - orchestrator - INFO - register_robot_service:124 - Registered robot service: ot2
2025-07-28 08:32:29,752 - orchestrator - INFO - register_protocol_service:129 - Registered protocol execution service
2025-07-28 08:32:34,807 - orchestrator - INFO - start:141 - RobotOrchestrator service started
2025-07-28 08:32:34,809 - command_service - INFO - _on_start:134 - Starting Robot command service...
2025-07-29 07:59:41,341 - orchestrator - WARNING - _monitor_system_status:397 - Robots needing attention: ['meca']
2025-07-29 07:59:46,343 - orchestrator - WARNING - _monitor_system_status:397 - Robots needing attention: ['meca']
2025-07-29 07:59:51,346 - orchestrator - WARNING - _monitor_system_status:397 - Robots needing attention: ['meca']
2025-07-29 07:59:56,348 - orchestrator - WARNING - _monitor_system_status:397 - Robots needing attention: ['meca']
2025-07-29 08:00:01,372 - orchestrator - WARNING - _monitor_system_status:397 - Robots needing attention: ['meca']
2025-07-29 08:00:06,374 - orchestrator - WARNING - _monitor_system_status:397 - Robots needing attention: ['meca']
2025-07-29 08:00:11,375 - orchestrator - WARNING - _monitor_system_status:397 - Robots needing attention: ['meca']
2025-07-29 08:00:16,377 - orchestrator - WARNING - _monitor_system_status:397 - Robots needing attention: ['meca']
2025-07-29 08:00:21,379 - orchestrator - WARNING - _monitor_system_status:397 - Robots needing attention: ['meca']
2025-07-29 08:00:26,382 - orchestrator - WARNING - _monitor_system_status:397 - Robots needing attention: ['meca']
2025-07-29 08:00:31,413 - orchestrator - WARNING - _monitor_system_status:397 - Robots needing attention: ['meca']
2025-07-29 08:00:36,425 - orchestrator - WARNING - _monitor_system_status:397 - Robots needing attention: ['meca']
2025-07-29 08:00:41,428 - orchestrator - WARNING - _monitor_system_status:397 - Robots needing attention: ['meca']
2025-07-29 08:00:46,430 - orchestrator - WARNING - _monitor_system_status:397 - Robots needing attention: ['meca']
2025-07-29 08:00:51,431 - orchestrator - WARNING - _monitor_system_status:397 - Robots needing attention: ['meca']
2025-07-29 08:00:56,446 - orchestrator - WARNING - _monitor_system_status:397 - Robots needing attention: ['meca']
2025-07-29 08:01:01,472 - orchestrator - WARNING - _monitor_system_status:397 - Robots needing attention: ['meca']
2025-07-29 08:01:06,476 - orchestrator - WARNING - _monitor_system_status:397 - Robots needing attention: ['meca']
2025-07-29 08:01:11,580 - orchestrator - WARNING - _monitor_system_status:397 - Robots needing attention: ['meca']
2025-07-29 08:01:16,585 - orchestrator - WARNING - _monitor_system_status:397 - Robots needing attention: ['meca']
2025-07-29 08:01:21,586 - orchestrator - WARNING - _monitor_system_status:397 - Robots needing attention: ['meca']
2025-07-29 08:01:26,591 - orchestrator - WARNING - _monitor_system_status:397 - Robots needing attention: ['meca']
2025-07-29 08:01:31,628 - orchestrator - WARNING - _monitor_system_status:397 - Robots needing attention: ['meca']
2025-07-29 08:01:36,633 - orchestrator - WARNING - _monitor_system_status:397 - Robots needing attention: ['meca']
2025-07-29 08:01:41,637 - orchestrator - WARNING - _monitor_system_status:397 - Robots needing attention: ['meca']
2025-07-29 08:01:46,641 - orchestrator - WARNING - _monitor_system_status:397 - Robots needing attention: ['meca']
2025-07-29 08:01:51,644 - orchestrator - WARNING - _monitor_system_status:397 - Robots needing attention: ['meca']
2025-07-29 08:01:56,647 - orchestrator - WARNING - _monitor_system_status:397 - Robots needing attention: ['meca']
2025-07-29 08:02:01,684 - orchestrator - WARNING - _monitor_system_status:397 - Robots needing attention: ['meca']
2025-07-29 08:02:06,687 - orchestrator - WARNING - _monitor_system_status:397 - Robots needing attention: ['meca']
2025-07-29 08:02:11,689 - orchestrator - WARNING - _monitor_system_status:397 - Robots needing attention: ['meca']
2025-07-29 08:02:16,692 - orchestrator - WARNING - _monitor_system_status:397 - Robots needing attention: ['meca']
2025-07-29 08:02:21,697 - orchestrator - WARNING - _monitor_system_status:397 - Robots needing attention: ['meca']
2025-07-29 08:02:26,699 - orchestrator - WARNING - _monitor_system_status:397 - Robots needing attention: ['meca']
2025-07-29 08:02:31,725 - orchestrator - WARNING - _monitor_system_status:397 - Robots needing attention: ['meca']
2025-07-29 08:02:36,729 - orchestrator - WARNING - _monitor_system_status:397 - Robots needing attention: ['meca']
2025-07-29 08:02:41,731 - orchestrator - WARNING - _monitor_system_status:397 - Robots needing attention: ['meca']
2025-07-29 08:02:46,734 - orchestrator - WARNING - _monitor_system_status:397 - Robots needing attention: ['meca']
2025-07-29 08:02:51,736 - orchestrator - WARNING - _monitor_system_status:397 - Robots needing attention: ['meca']
2025-07-29 08:02:56,739 - orchestrator - WARNING - _monitor_system_status:397 - Robots needing attention: ['meca']
2025-07-29 08:03:01,777 - orchestrator - WARNING - _monitor_system_status:397 - Robots needing attention: ['meca']
2025-07-29 08:03:06,782 - orchestrator - WARNING - _monitor_system_status:397 - Robots needing attention: ['meca']
2025-07-29 08:03:11,785 - orchestrator - WARNING - _monitor_system_status:397 - Robots needing attention: ['meca']
2025-07-29 08:03:16,791 - orchestrator - WARNING - _monitor_system_status:397 - Robots needing attention: ['meca']
2025-07-29 08:03:21,794 - orchestrator - WARNING - _monitor_system_status:397 - Robots needing attention: ['meca']
2025-07-29 08:03:26,796 - orchestrator - WARNING - _monitor_system_status:397 - Robots needing attention: ['meca']
2025-07-29 08:03:31,828 - orchestrator - WARNING - _monitor_system_status:397 - Robots needing attention: ['meca']
2025-07-29 08:03:36,830 - orchestrator - WARNING - _monitor_system_status:397 - Robots needing attention: ['meca']
2025-07-29 08:03:41,834 - orchestrator - WARNING - _monitor_system_status:397 - Robots needing attention: ['meca']
2025-07-29 08:03:46,867 - orchestrator - WARNING - _monitor_system_status:397 - Robots needing attention: ['meca']
2025-07-29 08:03:51,871 - orchestrator - WARNING - _monitor_system_status:397 - Robots needing attention: ['meca']
2025-07-29 08:03:56,875 - orchestrator - WARNING - _monitor_system_status:397 - Robots needing attention: ['meca']
2025-07-29 08:04:01,905 - orchestrator - WARNING - _monitor_system_status:397 - Robots needing attention: ['meca']
2025-07-29 08:04:06,908 - orchestrator - WARNING - _monitor_system_status:397 - Robots needing attention: ['meca']
2025-07-29 08:04:11,913 - orchestrator - WARNING - _monitor_system_status:397 - Robots needing attention: ['meca']
2025-07-29 08:04:16,916 - orchestrator - WARNING - _monitor_system_status:397 - Robots needing attention: ['meca']
2025-07-29 08:04:21,917 - orchestrator - WARNING - _monitor_system_status:397 - Robots needing attention: ['meca']
2025-07-29 08:04:26,920 - orchestrator - WARNING - _monitor_system_status:397 - Robots needing attention: ['meca']
2025-07-29 08:04:31,947 - orchestrator - WARNING - _monitor_system_status:397 - Robots needing attention: ['meca']
2025-07-29 08:04:36,952 - orchestrator - WARNING - _monitor_system_status:397 - Robots needing attention: ['meca']
2025-07-29 08:04:41,956 - orchestrator - WARNING - _monitor_system_status:397 - Robots needing attention: ['meca']
2025-07-29 08:04:46,958 - orchestrator - WARNING - _monitor_system_status:397 - Robots needing attention: ['meca']
2025-07-29 08:04:51,960 - orchestrator - WARNING - _monitor_system_status:397 - Robots needing attention: ['meca']
2025-07-29 08:04:56,995 - orchestrator - WARNING - _monitor_system_status:397 - Robots needing attention: ['meca']
2025-07-29 08:05:01,998 - orchestrator - WARNING - _monitor_system_status:397 - Robots needing attention: ['meca']
2025-07-29 08:05:07,008 - orchestrator - WARNING - _monitor_system_status:397 - Robots needing attention: ['meca']
2025-07-29 08:05:12,016 - orchestrator - WARNING - _monitor_system_status:397 - Robots needing attention: ['meca']
2025-07-29 08:05:17,017 - orchestrator - WARNING - _monitor_system_status:397 - Robots needing attention: ['meca']
2025-07-29 08:05:22,018 - orchestrator - WARNING - _monitor_system_status:397 - Robots needing attention: ['meca']
2025-07-29 08:05:27,045 - orchestrator - WARNING - _monitor_system_status:397 - Robots needing attention: ['meca']
2025-07-29 08:05:32,048 - orchestrator - WARNING - _monitor_system_status:397 - Robots needing attention: ['meca']
2025-07-29 08:05:37,051 - orchestrator - WARNING - _monitor_system_status:397 - Robots needing attention: ['meca']
2025-07-29 08:05:42,056 - orchestrator - WARNING - _monitor_system_status:397 - Robots needing attention: ['meca']
2025-07-29 08:05:47,059 - orchestrator - WARNING - _monitor_system_status:397 - Robots needing attention: ['meca']
2025-07-29 08:05:52,061 - orchestrator - WARNING - _monitor_system_status:397 - Robots needing attention: ['meca']
2025-07-29 08:05:57,095 - orchestrator - WARNING - _monitor_system_status:397 - Robots needing attention: ['meca']
2025-07-29 08:06:02,098 - orchestrator - WARNING - _monitor_system_status:397 - Robots needing attention: ['meca']
2025-07-29 08:06:07,102 - orchestrator - WARNING - _monitor_system_status:397 - Robots needing attention: ['meca']
2025-07-29 08:06:12,104 - orchestrator - WARNING - _monitor_system_status:397 - Robots needing attention: ['meca']
2025-07-29 08:06:17,107 - orchestrator - WARNING - _monitor_system_status:397 - Robots needing attention: ['meca']
2025-07-29 08:06:22,109 - orchestrator - WARNING - _monitor_system_status:397 - Robots needing attention: ['meca']
2025-07-29 08:06:27,135 - orchestrator - WARNING - _monitor_system_status:397 - Robots needing attention: ['meca']
2025-07-29 08:06:32,138 - orchestrator - WARNING - _monitor_system_status:397 - Robots needing attention: ['meca']
2025-07-29 08:06:37,141 - orchestrator - WARNING - _monitor_system_status:397 - Robots needing attention: ['meca']
2025-07-29 08:06:42,142 - orchestrator - WARNING - _monitor_system_status:397 - Robots needing attention: ['meca']
2025-07-29 08:06:47,144 - orchestrator - WARNING - _monitor_system_status:397 - Robots needing attention: ['meca']
2025-07-29 08:06:52,146 - orchestrator - WARNING - _monitor_system_status:397 - Robots needing attention: ['meca']
2025-07-29 08:06:57,179 - orchestrator - WARNING - _monitor_system_status:397 - Robots needing attention: ['meca']
2025-07-29 08:07:02,182 - orchestrator - WARNING - _monitor_system_status:397 - Robots needing attention: ['meca']
2025-07-29 08:07:07,184 - orchestrator - WARNING - _monitor_system_status:397 - Robots needing attention: ['meca']
2025-07-29 08:07:12,188 - orchestrator - WARNING - _monitor_system_status:397 - Robots needing attention: ['meca']
2025-07-29 08:07:17,191 - orchestrator - WARNING - _monitor_system_status:397 - Robots needing attention: ['meca']
2025-07-29 08:07:22,194 - orchestrator - WARNING - _monitor_system_status:397 - Robots needing attention: ['meca']
2025-07-29 08:07:27,229 - orchestrator - WARNING - _monitor_system_status:397 - Robots needing attention: ['meca']
2025-07-29 08:07:32,232 - orchestrator - WARNING - _monitor_system_status:397 - Robots needing attention: ['meca']
2025-07-29 08:07:37,236 - orchestrator - WARNING - _monitor_system_status:397 - Robots needing attention: ['meca']
2025-07-29 08:07:42,239 - orchestrator - WARNING - _monitor_system_status:397 - Robots needing attention: ['meca']
2025-07-29 08:07:47,241 - orchestrator - WARNING - _monitor_system_status:397 - Robots needing attention: ['meca']
2025-07-29 08:07:52,248 - orchestrator - WARNING - _monitor_system_status:397 - Robots needing attention: ['meca']
2025-07-29 08:07:57,270 - orchestrator - WARNING - _monitor_system_status:397 - Robots needing attention: ['meca']
2025-07-29 08:08:02,272 - orchestrator - WARNING - _monitor_system_status:397 - Robots needing attention: ['meca']
2025-07-29 08:08:07,273 - orchestrator - WARNING - _monitor_system_status:397 - Robots needing attention: ['meca']
2025-07-29 08:08:12,274 - orchestrator - WARNING - _monitor_system_status:397 - Robots needing attention: ['meca']
2025-07-29 08:08:17,278 - orchestrator - WARNING - _monitor_system_status:397 - Robots needing attention: ['meca']
2025-07-29 08:08:22,280 - orchestrator - WARNING - _monitor_system_status:397 - Robots needing attention: ['meca']
2025-07-29 08:08:27,302 - orchestrator - WARNING - _monitor_system_status:397 - Robots needing attention: ['meca']
2025-07-29 08:08:32,305 - orchestrator - WARNING - _monitor_system_status:397 - Robots needing attention: ['meca']
2025-07-29 08:08:37,307 - orchestrator - WARNING - _monitor_system_status:397 - Robots needing attention: ['meca']
2025-07-29 08:08:42,308 - orchestrator - WARNING - _monitor_system_status:397 - Robots needing attention: ['meca']
2025-07-29 08:08:47,311 - orchestrator - WARNING - _monitor_system_status:397 - Robots needing attention: ['meca']
2025-07-29 08:08:52,314 - orchestrator - WARNING - _monitor_system_status:397 - Robots needing attention: ['meca']
2025-07-29 08:08:57,345 - orchestrator - WARNING - _monitor_system_status:397 - Robots needing attention: ['meca']
2025-07-29 08:09:02,348 - orchestrator - WARNING - _monitor_system_status:397 - Robots needing attention: ['meca']
2025-07-29 08:09:07,352 - orchestrator - WARNING - _monitor_system_status:397 - Robots needing attention: ['meca']
2025-07-29 08:09:12,359 - orchestrator - WARNING - _monitor_system_status:397 - Robots needing attention: ['meca']
2025-07-29 08:09:17,360 - orchestrator - WARNING - _monitor_system_status:397 - Robots needing attention: ['meca']
2025-07-29 08:09:22,362 - orchestrator - WARNING - _monitor_system_status:397 - Robots needing attention: ['meca']
2025-07-29 08:09:27,382 - orchestrator - WARNING - _monitor_system_status:397 - Robots needing attention: ['meca']
2025-07-29 08:09:32,385 - orchestrator - WARNING - _monitor_system_status:397 - Robots needing attention: ['meca']
2025-07-29 08:09:37,387 - orchestrator - WARNING - _monitor_system_status:397 - Robots needing attention: ['meca']
2025-07-29 08:09:42,391 - orchestrator - WARNING - _monitor_system_status:397 - Robots needing attention: ['meca']
2025-07-29 08:09:47,393 - orchestrator - WARNING - _monitor_system_status:397 - Robots needing attention: ['meca']
2025-07-29 08:09:52,397 - orchestrator - WARNING - _monitor_system_status:397 - Robots needing attention: ['meca']
2025-07-29 08:09:57,417 - orchestrator - WARNING - _monitor_system_status:397 - Robots needing attention: ['meca']
2025-07-29 08:10:02,419 - orchestrator - WARNING - _monitor_system_status:397 - Robots needing attention: ['meca']
2025-07-29 08:10:07,423 - orchestrator - WARNING - _monitor_system_status:397 - Robots needing attention: ['meca']
2025-07-29 08:10:12,425 - orchestrator - WARNING - _monitor_system_status:397 - Robots needing attention: ['meca']
2025-07-29 08:10:17,426 - orchestrator - WARNING - _monitor_system_status:397 - Robots needing attention: ['meca']
2025-07-29 08:10:22,441 - orchestrator - WARNING - _monitor_system_status:397 - Robots needing attention: ['meca']
2025-07-29 08:10:27,462 - orchestrator - WARNING - _monitor_system_status:397 - Robots needing attention: ['meca']
2025-07-29 08:10:32,464 - orchestrator - WARNING - _monitor_system_status:397 - Robots needing attention: ['meca']
2025-07-29 08:10:37,467 - orchestrator - WARNING - _monitor_system_status:397 - Robots needing attention: ['meca']
2025-07-29 08:10:42,470 - orchestrator - WARNING - _monitor_system_status:397 - Robots needing attention: ['meca']
2025-07-29 08:10:47,474 - orchestrator - WARNING - _monitor_system_status:397 - Robots needing attention: ['meca']
2025-07-29 08:10:52,476 - orchestrator - WARNING - _monitor_system_status:397 - Robots needing attention: ['meca']
2025-07-29 08:10:57,492 - orchestrator - WARNING - _monitor_system_status:397 - Robots needing attention: ['meca']
2025-07-29 08:11:02,493 - orchestrator - WARNING - _monitor_system_status:397 - Robots needing attention: ['meca']
2025-07-29 08:11:07,496 - orchestrator - WARNING - _monitor_system_status:397 - Robots needing attention: ['meca']
2025-07-29 08:11:12,498 - orchestrator - WARNING - _monitor_system_status:397 - Robots needing attention: ['meca']
2025-07-29 08:11:17,502 - orchestrator - WARNING - _monitor_system_status:397 - Robots needing attention: ['meca']
2025-07-29 08:11:22,505 - orchestrator - WARNING - _monitor_system_status:397 - Robots needing attention: ['meca']
2025-07-29 08:11:27,526 - orchestrator - WARNING - _monitor_system_status:397 - Robots needing attention: ['meca']
2025-07-29 08:11:32,529 - orchestrator - WARNING - _monitor_system_status:397 - Robots needing attention: ['meca']
2025-07-29 08:11:37,530 - orchestrator - WARNING - _monitor_system_status:397 - Robots needing attention: ['meca']
2025-07-29 08:11:42,532 - orchestrator - WARNING - _monitor_system_status:397 - Robots needing attention: ['meca']
2025-07-29 08:11:47,534 - orchestrator - WARNING - _monitor_system_status:397 - Robots needing attention: ['meca']
2025-07-29 08:11:52,541 - orchestrator - WARNING - _monitor_system_status:397 - Robots needing attention: ['meca']
2025-07-29 08:11:57,570 - orchestrator - WARNING - _monitor_system_status:397 - Robots needing attention: ['meca']
2025-07-29 08:12:02,572 - orchestrator - WARNING - _monitor_system_status:397 - Robots needing attention: ['meca']
2025-07-29 08:12:07,574 - orchestrator - WARNING - _monitor_system_status:397 - Robots needing attention: ['meca']
2025-07-29 08:12:12,575 - orchestrator - WARNING - _monitor_system_status:397 - Robots needing attention: ['meca']
2025-07-29 08:12:17,577 - orchestrator - WARNING - _monitor_system_status:397 - Robots needing attention: ['meca']
2025-07-29 08:12:22,583 - orchestrator - WARNING - _monitor_system_status:397 - Robots needing attention: ['meca']
2025-07-29 08:12:27,612 - orchestrator - WARNING - _monitor_system_status:397 - Robots needing attention: ['meca']
2025-07-29 08:12:32,615 - orchestrator - WARNING - _monitor_system_status:397 - Robots needing attention: ['meca']
2025-07-29 08:12:37,616 - orchestrator - WARNING - _monitor_system_status:397 - Robots needing attention: ['meca']
2025-07-29 08:12:42,620 - orchestrator - WARNING - _monitor_system_status:397 - Robots needing attention: ['meca']
2025-07-29 08:12:47,623 - orchestrator - WARNING - _monitor_system_status:397 - Robots needing attention: ['meca']
2025-07-29 08:12:52,626 - orchestrator - WARNING - _monitor_system_status:397 - Robots needing attention: ['meca']
2025-07-29 08:12:57,651 - orchestrator - WARNING - _monitor_system_status:397 - Robots needing attention: ['meca']
2025-07-29 08:13:02,653 - orchestrator - WARNING - _monitor_system_status:397 - Robots needing attention: ['meca']
2025-07-29 08:13:07,655 - orchestrator - WARNING - _monitor_system_status:397 - Robots needing attention: ['meca']
2025-07-29 08:13:12,659 - orchestrator - WARNING - _monitor_system_status:397 - Robots needing attention: ['meca']
2025-07-29 08:13:17,661 - orchestrator - WARNING - _monitor_system_status:397 - Robots needing attention: ['meca']
2025-07-29 08:13:22,662 - orchestrator - WARNING - _monitor_system_status:397 - Robots needing attention: ['meca']
2025-07-29 08:13:27,688 - orchestrator - WARNING - _monitor_system_status:397 - Robots needing attention: ['meca']
2025-07-29 08:13:32,688 - orchestrator - WARNING - _monitor_system_status:397 - Robots needing attention: ['meca']
2025-07-29 08:13:37,690 - orchestrator - WARNING - _monitor_system_status:397 - Robots needing attention: ['meca']
2025-07-29 08:13:42,692 - orchestrator - WARNING - _monitor_system_status:397 - Robots needing attention: ['meca']
2025-07-29 08:13:47,693 - orchestrator - WARNING - _monitor_system_status:397 - Robots needing attention: ['meca']
2025-07-29 08:13:52,696 - orchestrator - WARNING - _monitor_system_status:397 - Robots needing attention: ['meca']
2025-07-29 08:13:57,717 - orchestrator - WARNING - _monitor_system_status:397 - Robots needing attention: ['meca']
2025-07-29 08:14:02,720 - orchestrator - WARNING - _monitor_system_status:397 - Robots needing attention: ['meca']
2025-07-29 08:14:07,722 - orchestrator - WARNING - _monitor_system_status:397 - Robots needing attention: ['meca']
2025-07-29 08:14:12,724 - orchestrator - WARNING - _monitor_system_status:397 - Robots needing attention: ['meca']
2025-07-29 08:14:17,728 - orchestrator - WARNING - _monitor_system_status:397 - Robots needing attention: ['meca']
2025-07-29 08:14:22,733 - orchestrator - WARNING - _monitor_system_status:397 - Robots needing attention: ['meca']
2025-07-29 08:14:27,765 - orchestrator - WARNING - _monitor_system_status:397 - Robots needing attention: ['meca']
2025-07-29 08:14:32,767 - orchestrator - WARNING - _monitor_system_status:397 - Robots needing attention: ['meca']
2025-07-29 08:14:37,769 - orchestrator - WARNING - _monitor_system_status:397 - Robots needing attention: ['meca']
2025-07-29 08:14:42,771 - orchestrator - WARNING - _monitor_system_status:397 - Robots needing attention: ['meca']
2025-07-29 08:14:47,773 - orchestrator - WARNING - _monitor_system_status:397 - Robots needing attention: ['meca']
2025-07-29 08:14:52,775 - orchestrator - WARNING - _monitor_system_status:397 - Robots needing attention: ['meca']
2025-07-29 08:14:57,802 - orchestrator - WARNING - _monitor_system_status:397 - Robots needing attention: ['meca']
2025-07-29 08:15:02,803 - orchestrator - WARNING - _monitor_system_status:397 - Robots needing attention: ['meca']
2025-07-29 08:15:07,805 - orchestrator - WARNING - _monitor_system_status:397 - Robots needing attention: ['meca']
2025-07-29 08:15:12,809 - orchestrator - WARNING - _monitor_system_status:397 - Robots needing attention: ['meca']
2025-07-29 08:15:17,812 - orchestrator - WARNING - _monitor_system_status:397 - Robots needing attention: ['meca']
2025-07-29 08:15:22,815 - orchestrator - WARNING - _monitor_system_status:397 - Robots needing attention: ['meca']
2025-07-29 08:15:27,839 - orchestrator - WARNING - _monitor_system_status:397 - Robots needing attention: ['meca']
2025-07-29 08:15:32,841 - orchestrator - WARNING - _monitor_system_status:397 - Robots needing attention: ['meca']
2025-07-29 08:15:37,846 - orchestrator - WARNING - _monitor_system_status:397 - Robots needing attention: ['meca']
2025-07-29 08:15:42,849 - orchestrator - WARNING - _monitor_system_status:397 - Robots needing attention: ['meca']
2025-07-29 08:15:47,852 - orchestrator - WARNING - _monitor_system_status:397 - Robots needing attention: ['meca']
2025-07-29 08:15:52,855 - orchestrator - WARNING - _monitor_system_status:397 - Robots needing attention: ['meca']
2025-07-29 08:15:57,870 - orchestrator - WARNING - _monitor_system_status:397 - Robots needing attention: ['meca']
2025-07-29 08:16:02,873 - orchestrator - WARNING - _monitor_system_status:397 - Robots needing attention: ['meca']
2025-07-29 08:16:07,875 - orchestrator - WARNING - _monitor_system_status:397 - Robots needing attention: ['meca']
2025-07-29 08:16:12,878 - orchestrator - WARNING - _monitor_system_status:397 - Robots needing attention: ['meca']
2025-07-29 08:16:17,880 - orchestrator - WARNING - _monitor_system_status:397 - Robots needing attention: ['meca']
2025-07-29 08:16:22,882 - orchestrator - WARNING - _monitor_system_status:397 - Robots needing attention: ['meca']
2025-07-29 08:16:27,908 - orchestrator - WARNING - _monitor_system_status:397 - Robots needing attention: ['meca']
2025-07-29 08:16:32,911 - orchestrator - WARNING - _monitor_system_status:397 - Robots needing attention: ['meca']
2025-07-29 08:16:37,914 - orchestrator - WARNING - _monitor_system_status:397 - Robots needing attention: ['meca']
2025-07-29 08:16:42,917 - orchestrator - WARNING - _monitor_system_status:397 - Robots needing attention: ['meca']
2025-07-29 08:16:47,919 - orchestrator - WARNING - _monitor_system_status:397 - Robots needing attention: ['meca']
2025-07-29 08:16:52,922 - orchestrator - WARNING - _monitor_system_status:397 - Robots needing attention: ['meca']
2025-07-29 08:16:57,941 - orchestrator - WARNING - _monitor_system_status:397 - Robots needing attention: ['meca']
2025-07-29 08:17:02,943 - orchestrator - WARNING - _monitor_system_status:397 - Robots needing attention: ['meca']
2025-07-29 08:17:07,947 - orchestrator - WARNING - _monitor_system_status:397 - Robots needing attention: ['meca']
2025-07-29 08:17:12,950 - orchestrator - WARNING - _monitor_system_status:397 - Robots needing attention: ['meca']
2025-07-29 08:17:17,956 - orchestrator - WARNING - _monitor_system_status:397 - Robots needing attention: ['meca']
2025-07-29 08:17:22,961 - orchestrator - WARNING - _monitor_system_status:397 - Robots needing attention: ['meca']
2025-07-29 08:17:27,990 - orchestrator - WARNING - _monitor_system_status:397 - Robots needing attention: ['meca']
2025-07-29 08:17:32,992 - orchestrator - WARNING - _monitor_system_status:397 - Robots needing attention: ['meca']
2025-07-29 08:17:37,995 - orchestrator - WARNING - _monitor_system_status:397 - Robots needing attention: ['meca']
2025-07-29 08:17:42,998 - orchestrator - WARNING - _monitor_system_status:397 - Robots needing attention: ['meca']
2025-07-29 08:17:48,001 - orchestrator - WARNING - _monitor_system_status:397 - Robots needing attention: ['meca']
2025-07-29 08:17:53,009 - orchestrator - WARNING - _monitor_system_status:397 - Robots needing attention: ['meca']
2025-07-29 08:17:58,036 - orchestrator - WARNING - _monitor_system_status:397 - Robots needing attention: ['meca']
2025-07-29 08:18:03,038 - orchestrator - WARNING - _monitor_system_status:397 - Robots needing attention: ['meca']
2025-07-29 08:18:08,039 - orchestrator - WARNING - _monitor_system_status:397 - Robots needing attention: ['meca']
2025-07-29 08:18:13,042 - orchestrator - WARNING - _monitor_system_status:397 - Robots needing attention: ['meca']
2025-07-29 08:18:18,044 - orchestrator - WARNING - _monitor_system_status:397 - Robots needing attention: ['meca']
2025-07-29 08:18:23,047 - orchestrator - WARNING - _monitor_system_status:397 - Robots needing attention: ['meca']
2025-07-29 08:18:28,076 - orchestrator - WARNING - _monitor_system_status:397 - Robots needing attention: ['meca']
2025-07-29 08:18:33,078 - orchestrator - WARNING - _monitor_system_status:397 - Robots needing attention: ['meca']
2025-07-29 08:18:38,080 - orchestrator - WARNING - _monitor_system_status:397 - Robots needing attention: ['meca']
2025-07-29 08:18:43,082 - orchestrator - WARNING - _monitor_system_status:397 - Robots needing attention: ['meca']
2025-07-29 08:18:48,083 - orchestrator - WARNING - _monitor_system_status:397 - Robots needing attention: ['meca']
2025-07-29 08:18:53,087 - orchestrator - WARNING - _monitor_system_status:397 - Robots needing attention: ['meca']
2025-07-29 08:18:58,109 - orchestrator - WARNING - _monitor_system_status:397 - Robots needing attention: ['meca']
2025-07-29 08:19:03,110 - orchestrator - WARNING - _monitor_system_status:397 - Robots needing attention: ['meca']
2025-07-29 08:19:08,111 - orchestrator - WARNING - _monitor_system_status:397 - Robots needing attention: ['meca']
2025-07-29 08:19:13,113 - orchestrator - WARNING - _monitor_system_status:397 - Robots needing attention: ['meca']
2025-07-29 08:19:18,114 - orchestrator - WARNING - _monitor_system_status:397 - Robots needing attention: ['meca']
2025-07-29 08:19:23,118 - orchestrator - WARNING - _monitor_system_status:397 - Robots needing attention: ['meca']
2025-07-29 08:19:28,142 - orchestrator - WARNING - _monitor_system_status:397 - Robots needing attention: ['meca']
2025-07-29 08:19:33,146 - orchestrator - WARNING - _monitor_system_status:397 - Robots needing attention: ['meca']
2025-07-29 08:19:38,149 - orchestrator - WARNING - _monitor_system_status:397 - Robots needing attention: ['meca']
2025-07-29 08:19:43,152 - orchestrator - WARNING - _monitor_system_status:397 - Robots needing attention: ['meca']
2025-07-29 08:19:48,154 - orchestrator - WARNING - _monitor_system_status:397 - Robots needing attention: ['meca']
2025-07-29 08:19:53,157 - orchestrator - WARNING - _monitor_system_status:397 - Robots needing attention: ['meca']
2025-07-29 08:19:58,190 - orchestrator - WARNING - _monitor_system_status:397 - Robots needing attention: ['meca']
2025-07-29 08:20:03,192 - orchestrator - WARNING - _monitor_system_status:397 - Robots needing attention: ['meca']
2025-07-29 08:20:08,194 - orchestrator - WARNING - _monitor_system_status:397 - Robots needing attention: ['meca']
2025-07-29 08:20:13,194 - orchestrator - WARNING - _monitor_system_status:397 - Robots needing attention: ['meca']
2025-07-29 08:20:18,197 - orchestrator - WARNING - _monitor_system_status:397 - Robots needing attention: ['meca']
2025-07-29 08:20:23,199 - orchestrator - WARNING - _monitor_system_status:397 - Robots needing attention: ['meca']
2025-07-29 08:20:28,230 - orchestrator - WARNING - _monitor_system_status:397 - Robots needing attention: ['meca']
2025-07-29 08:20:33,233 - orchestrator - WARNING - _monitor_system_status:397 - Robots needing attention: ['meca']
2025-07-29 08:20:38,236 - orchestrator - WARNING - _monitor_system_status:397 - Robots needing attention: ['meca']
2025-07-29 08:20:43,240 - orchestrator - WARNING - _monitor_system_status:397 - Robots needing attention: ['meca']
2025-07-29 08:20:48,243 - orchestrator - WARNING - _monitor_system_status:397 - Robots needing attention: ['meca']
2025-07-29 08:20:53,247 - orchestrator - WARNING - _monitor_system_status:397 - Robots needing attention: ['meca']
2025-07-29 08:20:58,280 - orchestrator - WARNING - _monitor_system_status:397 - Robots needing attention: ['meca']
2025-07-29 08:21:03,283 - orchestrator - WARNING - _monitor_system_status:397 - Robots needing attention: ['meca']
2025-07-29 08:21:08,285 - orchestrator - WARNING - _monitor_system_status:397 - Robots needing attention: ['meca']
2025-07-29 08:21:13,289 - orchestrator - WARNING - _monitor_system_status:397 - Robots needing attention: ['meca']
